#5416,S,{(2z)-4-amino-2-[(4-methoxyphenyl)imino]-2*3-dihydro-1*3-thiazol-5-yl}(4-methoxyphenyl)methanone,XQKUGFIWKSKCDL-UHFFFAOYSA-N,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1
#5417,S,{[4-amino-2-(3-chloroanilino)-1*3-thiazol-5-yl](4-fluorophenyl)methanone,WWGPTHOMFHDEEC-UHFFFAOYSA-N,Nc1nc(Nc2cccc(Cl)c2)sc1C(=O)c1ccc(F)cc1
#5418,S,2-[1-(4-chloro-phenyl)-ethyl]-4*6-dinitro-phenol,MOZUMFSUQQHSCO-MRVPVSSYSA-N,C[C@H](c1ccc(Cl)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
#5419,S,5-amino-2*4*6-tribromobenzene-1*3-dicarboxylic acid,KGKQFJKPOZCZLD-UHFFFAOYSA-N,Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)O)c1Br
#5420,S,bromamphenicol,UWOHGNMWBGIRAQ-RKDXNWHRSA-N,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Br)Br
#5421,S,(2z)-5'-bromo-2*3'-biindole-2'*3(1h*1'h)-dione ammoniate,IEQQJQHHJMQETK-UHFFFAOYSA-N,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2C1=O
#5422,S,(3-exo)-3-(10*11-dihydro-5h-dibenzo[a*d][7]annulen-5-yloxy)-8*8-dimethyl-8-azoniabicyclo[3.2.1]octane,BADPXOSJBUEVTR-WKCHPHFGSA-N,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2
#5423,S,5-(5-chloro-2*4-dihydroxyphenyl)-n-ethyl-4-(4-methoxyphenyl)-1h-pyrazole-3-carboxamide,HUNAOTXNHVALTN-UHFFFAOYSA-N,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1
#5424,S,1*3-diphenylurea,GWEHVDNNLFDJLR-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccccc1
#5425,S,5-(hexahydro-2-oxo-1h-thieno[3*4-d]imidazol-6-yl)pentanal,ARDNWGMSCXSPBF-CIUDSAMLSA-N,O=CCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
#5426,S,4-[3-(3-nitrophenyl)-1*2*4-oxadiazol-5-yl]butanoic acid,LQQYZJRCWBRIMW-UHFFFAOYSA-N,O=C(O)CCCc1nc(-c2cccc([N+](=O)[O-])c2)no1
#5427,S,n-(4-{[amino(imino)methyl]amino}butyl)-2*4'-bi-1*3-thiazole-4-carboxamide,VSIFMASDYAMOAN-UHFFFAOYSA-N,N=C(N)NCCCCNC(=O)c1csc(-c2cscn2)n1
#5428,S,(2e)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one,ZUGCRBMNFSAUOC-UHFFFAOYSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1CC=C(C)C
#5429,S,(2s)-1-{4-[(4-anilino-5-bromopyrimidin-2-yl)amino]phenoxy}-3-(dimethylamino)propan-2-ol,MEIJADBULOETOV-KRWDZBQOSA-N,CN(C)C[C@H](O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1
#5430,S,4-bromo-6-(6-hydroxy-1*2-benzisoxazol-3-yl)benzene-1*3-diol,LZACPHWPRDKUPK-UHFFFAOYSA-N,Oc1ccc2c(-c3cc(Br)c(O)cc3O)noc2c1
#5431,S,(5e)-5-[(2*2-difluoro-1*3-benzodioxol-5-yl)methylene]-1*3-thiazolidine-2*4-dione,SRLVNYDXMUGOFI-UHFFFAOYSA-N,O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1
#5432,D,(2r)-1-{4-[(4-anilino-5-bromopyrimidin-2-yl)amino]phenoxy}-3-(dimethylamino)propan-2-ol,MEIJADBULOETOV-KRWDZBQOSA-N,RelatedMol:(2s)-1-{4-[(4-anilino-5-bromopyrimidin-2-yl)amino]phenoxy}-3-(dimethylamino)propan-2-ol
#5433,S,n-({(3r*4r)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-n-(2-methylpropyl)benzenesulfonamide,DGURGFSAQIBQCO-FGZHOGPDSA-N,CC(C)CN(C[C@H]1CNC[C@@H]1COCc1ccccc1)S(=O)(=O)c1ccccc1
#5434,S,l-benzylsuccinic acid,GTOFKXZQQDSVFH-SECBINFHSA-N,O=C(O)C[C@@H](Cc1ccccc1)C(=O)O
#5435,S,2-(4-hydroxybiphenyl-3-yl)-4-methyl-1h-isoindole-1*3(2h)-dione,ROMNEYAQUBNRLR-UHFFFAOYSA-N,Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O
#5436,S,4-(5-benzenesulfonylamino-1-methyl-1h-benzoimidazol-2-ylmethyl)-benzamidine,MEUAVGJWGDPTLF-UHFFFAOYSA-N,Cn1c(Cc2ccc(C(=N)N)cc2)nc2cc(NS(=O)(=O)c3ccccc3)ccc21
#5437,F,difluoro(5-{2-[(5-octyl-1h-pyrrol-2-yl-kappan)methylidene]-2h-pyrrol-5-yl-kappan}pentanoato)boron,Molecule contains unparametrized atom types,
#5438,S,3-fluoro-6-(4-fluorophenyl)-2-hydroxy-6-oxohexa-2*4-dienoic acid,CPZFGNOKCMJZFO-UHFFFAOYSA-N,O=C(O)/C(O)=C(F)\C=C\C(=O)c1ccc(F)cc1
#5439,S,4-(4-methyl-1*3-dioxo-1*3-dihydro-2h-isoindol-2-yl)benzonitrile,MVYDBJXCIFMINH-UHFFFAOYSA-N,Cc1cccc2c1C(=O)N(c1ccc(C#N)cc1)C2=O
#5440,S,7-[(3-chlorobenzyl)oxy]-2-oxo-2h-chromene-4-carbaldehyde,ZOCADHRNWNJARU-UHFFFAOYSA-N,O=Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12
#5441,S,7-[(3-chlorobenzyl)oxy]-4-[(methylamino)methyl]-2h-chromen-2-one,JMGUSOLCNQVZCT-UHFFFAOYSA-N,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12
#5442,S,3-(2-aminoquinazolin-6-yl)-1-(3*3-dimethylindolin-6-yl)-4-methylpyridin-2(1h)-one,LHLGUOHREUTYTO-UHFFFAOYSA-N,Cc1ccn(-c2ccc3c(c2)NCC3(C)C)c(=O)c1-c1ccc2nc(N)ncc2c1
#5443,S,1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2*2-difluoro-2-pyridin-2-ylethyl)amino]-1*4-dihydropyrazin-2-ol,MQHPMJMCBRFLML-BCXHYRKLSA-N,C[C@H]1N[C@@H](N)CC[C@@H]1CNCCN1C(Cl)=CN=C(NCC(F)(F)c2ccccn2)[C@H]1O
#5444,S,(2z*4e)-3-chloro-2-hydroxy-6-oxo-6-phenylhexa-2*4-dienoic acid,IBJDCVXDXGFGIO-UHFFFAOYSA-N,O=C(O)/C(O)=C(Cl)\C=C\C(=O)c1ccccc1
#5445,S,3-carboxy-4-methyl-5-propyl-2-furanpropionic,WMCQWXZMVIETAO-UHFFFAOYSA-N,CCCc1oc(CCC(=O)O)c(C(=O)O)c1C
#5446,S,(2r)-2-ethyl-1-hexanesulfonic acid,MHGOKSLTIUHUBF-MRVPVSSYSA-N,CCCC[C@@H](CC)COS(=O)(=O)O
#5447,S,(6r)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3*6-dimethyl-5*6-dihydropyrimidin-4(3h)-one,VDFBMQAUECXNKR-OAQYLSRUSA-N,COc1cccc(-c2cccc(CC[C@]3(C)CC(=O)N(C)C(=N)N3)c2)c1
#5448,S,n-[1-(aminomethyl)cyclopropyl]-3-(morpholin-4-ylsulfonyl)-n~2~-[(1s)-2*2*2-trifluoro-1-(4-fluorophenyl)ethyl]-l-alaninamide,BJIKKEHGGYGGIX-HOTGVXAUSA-N,NCC1(NC(=O)[C@H](CS(=O)(=O)N2CCOCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
#5449,S,6-chloro-1-(2-{[(5-chloro-1-benzothien-3-yl)methyl]amino}ethyl)-3-[(2-pyridin-2-ylethyl)amino]-1*4-dihydropyrazin-2-ol,YHTGPUXGIBWHPN-WEYGHZABSA-N,O[C@H]1C(NCC[C@@H]2CCCCN2)=NC[C@H](Cl)N1CCNCc1csc2ccc(Cl)cc12
#5450,S,n-[(2r*3s)-3-amino-2-hydroxy-4-phenylbutyl]naphthalene-2-sulfonamide,QSSWSEQPKCCATQ-VQTJNVASSA-N,N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)c1ccc2ccccc2c1
#5451,S,n-phenyl-1h-pyrrolo[2*3-b]pyridin-3-amine,CQFGXDQUQWRXLE-UHFFFAOYSA-N,c1ccc(Nc2c[nH]c3ncccc23)cc1
#5452,S,3-(3-methoxybenzyl)-1h-pyrrolo[2*3-b]pyridine,GHQCCHWTDLTMJT-UHFFFAOYSA-N,COc1cccc(Cc2c[nH]c3ncccc23)c1
#5453,S,n-[4-({[5-(dimethylamino)-1-naphthyl]sulfonyl}amino)butyl]-3-sulfanylpropanamide,XPCVYJATJSZGJU-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)CCS)cccc12
#5454,S,n-[(2r*3s)-3-amino-2-hydroxy-4-phenylbutyl]-4-methoxy-2*3*6-trimethylbenzenesulfonamide,HORGTFOBJRCVMO-ZWKOTPCHSA-N,COc1cc(C)c(S(=O)(=O)NC[C@@H](O)[C@@H](N)Cc2ccccc2)c(C)c1C
#5455,S,3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1h)-one,HXUZQEYFKAZBPX-UHFFFAOYSA-N,Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1
#5456,S,2-imino-5-(1-pyridin-2-yl-meth-(e)-ylidene)-1*3-thiazolidin-4-one,LHGOQMPIWSCKBA-UHFFFAOYSA-N,N=C1NC(=O)/C(=C\c2ccccn2)S1
#5457,S,(1r*3r)-5-[(2e)-3-{(1s*3r)-2*2*3-trimethyl-3-[6*6*6-trifluoro-5-hydroxy-5-(trifluoromethyl)hex-3-yn-1-yl]cyclopentyl}prop-2-en-1-ylidene]cyclohexane-1*3-diol,PCHUQQNKOFNVDU-XCJLJZCSSA-N,CC1(C)[C@H](/C=C/C=C2C[C@@H](O)C[C@H](O)C2)CC[C@]1(C)CCC#CC(O)(C(F)(F)F)C(F)(F)F
#5458,S,4-{5-[(z)-(2*4-dioxo-1*3-thiazolidin-5-ylidene)methyl]furan-2-yl}benzenesulfonamide,JNPRTUHVCHGFHJ-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1
#5459,S,n-hexanoyl-l-homoserine,BJLILZXVIKTHKQ-QMMMGPOBSA-N,CCCCCC(=O)N[C@@H](CCO)C(=O)O
#5460,S,4-{5-[(z)-(2-imino-4-oxo-1*3-thiazolidin-5-ylidene)methyl]-2-furyl}-n-methylbenzenesulfonamide,FJJJERLTHDXEPT-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1
#5461,S,4-{5-[(z)-(2-imino-4-oxo-1*3-thiazolidin-5-ylidene)methyl]furan-2-yl}benzenesulfonamide,BKUMVXIXUVYKDQ-UHFFFAOYSA-N,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1
#5462,S,2-amino-6-[2-(1h-indol-6-yl)ethyl]pyrimidin-4(3h)-one,VRAZIAJSKFRSIP-UHFFFAOYSA-N,Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)[nH]1
#5463,S,n-{(1s*2r)-2-hydroxy-1-[(hydroxyamino)carbonyl]propyl}-4-{[4-(morpholin-4-ylmethyl)phenyl]ethynyl}benzamide,FQYBTYFKOHPWQT-VGSWGCGISA-N,C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO
#5464,S,n'-(6-aminopyridin-3-yl)-n-(2-cyclopentylethyl)-4-methyl-benzene-1*3-dicarboxamide,CLEGTVIMOPPIBR-UHFFFAOYSA-N,Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1
#5465,S,4-{5-[(z)-(2-imino-4-oxo-1*3-thiazolidin-5-ylidene)methyl]furan-2-yl}-2-(trifluoromethyl)benzenesulfonamide,RGVVHQNJKUNSFQ-UHFFFAOYSA-N,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1
#5466,S,4-{5-[(z)-(2-imino-4-oxo-1*3-thiazolidin-5-ylidene)methyl]furan-2-yl}benzoic acid,JLRKRQCTYQGDKJ-UHFFFAOYSA-N,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1
#5467,S,4-{5-[(1z)-1-(2-imino-4-oxo-1*3-thiazolidin-5-ylidene)ethyl]-2-furyl}benzenesulfonamide,AKFVRSQELXTCFW-UHFFFAOYSA-N,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1
#5468,F,4-(dihydroxyboranyl)-2-({[4-(phenylsulfonyl)thiophen-2-yl]sulfonyl}amino)benzoic acid,Molecule contains unparametrized atom types,
#5469,S,5-amino-6-cyclohexyl-4-hydroxy-2-isobutyl-hexanoic acid,INCRGCAIRMMQQJ-ILXRZTDVSA-N,CC(C)C[C@H](C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O
#5470,S,(2s)-1-(9h-carbazol-4-yloxy)-3-(isopropylamino)propan-2-ol,BQXQGZPYHWWCEB-ZDUSSCGKSA-N,CC(C)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12
#5471,S,n'-(5-chlorobenzofuran-2-carbonyl)-2-(trifluoromethyl)benzenesulfonohydrazide,ZLQBZYKAQQWOTK-UHFFFAOYSA-N,O=C(NNS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2cc(Cl)ccc2o1
#5472,S,n-{3-[(4-{[3-(trifluoromethyl)phenyl]amino}pyrimidin-2-yl)amino]phenyl}cyclopropanecarboxamide,RDTDWGQDFJPTPD-UHFFFAOYSA-N,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1
#5473,S,[1-(6-{6-[(1-methylethyl)amino]-1h-indazol-1-yl}pyrazin-2-yl)-1h-pyrrol-3-yl]acetic acid,BBYRUZKRFAIQSR-UHFFFAOYSA-N,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1
#5474,S,5-(4-cyanophenyl)-3-{[(2-methylphenyl)sulfonyl]amino}thiophene-2-carboxylic acid,RYXAHMSZLLIPRO-UHFFFAOYSA-N,Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O
#5475,S,2-(6-chloro-3-{[2*2-difluoro-2-(2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluoro-6-pyridinyl)methyl]acetamide,JXHWVKOKYDAROD-UHFFFAOYSA-N,Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F
#5476,S,2-(6-chloro-3-{[2*2-difluoro-2-(2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluoro-3-methyl-6-pyridinyl)methyl]acetamide,WOYBPRBUPLYTPY-UHFFFAOYSA-N,Cc1ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F
#5477,S,2-(6-chloro-3-{[2*2-difluoro-2-(1-oxido-2-pyridinyl)ethyl]amino}-2-oxo-1(2h)-pyrazinyl)-n-[(2-fluorophenyl)methyl]acetamide,ZIGSBBKEPNQXRG-UHFFFAOYSA-N,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F
#5478,S,2-chloro-4-ethylamino-6-(s(-)-2'-cyano-4-butylamino)-1*3*5-triazine,IUCVBFHDSFSEIK-JTQLQIEISA-N,CCNc1nc(Cl)nc(N[C@](C)(C#N)CC)n1
#5479,D,2-chloro-4-ethylamino-6-(r(+)-2'-cyano-4-butylamino)-1*3*5-triazine,IUCVBFHDSFSEIK-JTQLQIEISA-N,RelatedMol:2-chloro-4-ethylamino-6-(s(-)-2'-cyano-4-butylamino)-1*3*5-triazine
#5480,S,9*9*9-trifluoro-8-oxo-n-phenylnonanamide,KRCXZGYVOZSCSF-UHFFFAOYSA-N,O=C(CCCCCCC(=O)C(F)(F)F)Nc1ccccc1
#5481,F,1-(2-nitrophenyl)-2*2*2-trifluoroethyl]-arsenocholine,Molecule contains unparametrized atom types,
#5482,S,n-hydroxy-2(r)-[[(4-methoxyphenyl)sulfonyl](3-picolyl)amino]-3-methylbutanamide hydrochloride,BSIZUMJRKYHEBR-QGZVFWFLSA-N,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1
#5483,S,(5beta)-pregnane-3*20-dione,XMRPGKVKISIQBV-XWOJZHJZSA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
#5484,S,2-acetylamino-4-methyl-pentanoic acid [1-(1-formyl-pentylcarbamoyl)-3-methyl-butyl]-amide,FMYKJLXRRQTBOR-BZSNNMDCSA-N,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O
#5485,S,(2z)-2-cyano-n-(2*2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide,DDSLONVJHZPSBB-UHFFFAOYSA-N,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1
#5486,S,n-[(1s)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,VYLDPSVXLWTIAJ-HNNXBMFYSA-N,CC(C)[C@H](NC(=O)C1CCCCC1)C(=O)Nc1ccncc1
#5487,S,(2z)-2-cyano-n-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,RPILZQUCBKIPAZ-UHFFFAOYSA-N,CCOc1cccc(-c2ccc(NC(=O)/C(C#N)=C(/C)O)cc2)c1
#5488,S,n-[4-(2*4-dimethyl-thiazol-5-yl)-pyrimidin-2-yl]-n'*n'-dimethyl-benzene-1*4-diamine,FGGSNQOBRJVAKL-UHFFFAOYSA-N,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1
#5489,S,1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7h-pyrrolo[2*3-d]pyrimidin-2-yl}methanamine,GCJSOJRPNOWSEH-UHFFFAOYSA-N,CN1CCN(c2ccc(Cc3cc4cnc(CN)nc4n3C3CCCCC3)cc2)CC1
#5490,S,6-amino-2-[(2-morpholin-4-ylethyl)amino]-3*7-dihydro-8h-imidazo[4*5-g]quinazolin-8-one,JUHXOBNFTFUPKQ-UHFFFAOYSA-N,Nc1nc2cc3[nH]c(NCCN4CCOCC4)nc3cc2c(=O)[nH]1
#5491,S,chloramphenicol succinate,LIRCDOVJWUGTMW-ZWNOBZJWSA-N,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
#5492,S,(2r*3r*4s)-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-pyrrolidin-1-ylethoxy)phenyl]chroman-6-ol,XPVKGTWRXBSJKO-LHXLBICKSA-N,C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1
#5493,S,(2s)-2-[(2*1*3-benzothiadiazol-4-ylsulfonyl)amino]-2-phenyl-n-pyridin-4-ylacetamide,ADRNPUSZBRQDBG-KRWDZBQOSA-N,O=C(Nc1ccncc1)[C@@H](NS(=O)(=O)c1cccc2nsnc12)c1ccccc1
#5494,S,cis-4-methyl-n-[(1s)-3-(methylsulfanyl)-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,OCZKGSPGDOPDAI-LZWOXQAQSA-N,CSCC[C@H](NC(=O)[C@H]1CC[C@@H](C)CC1)C(=O)Nc1ccncc1
#5495,S,3-cyclohexyl-1-(2-morpholin-4-yl-2-oxoethyl)-2-phenyl-1h-indole-6-carboxylic acid,ZKEZEXYKYHYIMQ-UHFFFAOYSA-N,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2c1
#5496,S,n~2~-[(benzyloxy)carbonyl]-n-[(1s*2s)-2-hydroxy-1-(4-hydroxybenzyl)propyl]-l-leucinamide,ZUWYQZGBCBSHFK-HSQYWUDLSA-N,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)[C@H](C)O
#5497,S,3-{[(4-methylphenyl)sulfonyl]amino}propyl pyridin-4-ylcarbamate,ITYCDQJBLCTIID-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCCCOC(=O)Nc2ccncc2)cc1
#5498,S,(2s)-1-(2*5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol,HVMGGHDPXHODHE-AWEZNQCLSA-N,Cc1ccc(C)c(OC[C@@H](O)CN2CCOCC2)c1
#5499,S,2-mercapto-n-[1*2*3*10-tetramethoxy-9-oxo-5*6*7*9-tetrahydro-benzo[a]heptalen-7-yl]acetamide,TYDIWMTWTXFWSY-HNNXBMFYSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CS)CC2
#5500,S,2*4-diamino-1*5-diphenyl-3-hydroxypentane,GZBLEJZADHZBBZ-HOTGVXAUSA-N,N[C@@H](Cc1ccccc1)C(O)[C@@H](N)Cc1ccccc1
#5501,S,6-ethyl-5-phenylpyrimidine-2*4-diamine,XREDUPOVEQDQQS-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1-c1ccccc1
#5502,S,3-[4-(2-methyl-imidazo[4*5-c]pyridin-1-yl)benzyl]-3h-benzothiazol-2-one,WUOLYUKMMRCXGH-UHFFFAOYSA-N,Cc1nc2cnccc2n1-c1ccc(Cn2c(=O)sc3ccccc32)cc1
#5503,S,bis-1*2-{[(z)-2-carboxy-2-methyl-1*3-dioxane]-5-yloxycarbamoyl}-ethane,HAVIIPIIAVTNFO-YBHVHWSKSA-N,C[C@]1(C(=O)O)OC[C@H](OC(=O)NCCNC(=O)O[C@H]2CO[C@@](C)(C(=O)O)OC2)CO1
#5504,S,bis-1*2-{[(z)-2carboxy-2-methyl-1*3-dioxane]-5-yloxycarbonyl}-piperazine,GNQQJZKGGHOMBD-CCNNFCOFSA-N,C[C@]1(C(=O)O)OC[C@H](OC(=O)N2CCN(C(=O)O[C@H]3CO[C@@](C)(C(=O)O)OC3)CC2)CO1
#5505,S,5-amino-6-cyclohexyl-4-hydroxy-2-isopropyl-hexanoic acid,SRFUYEFGHOTBHV-IHRRRGAJSA-N,CC(C)[C@H](C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O
#5506,S,n-[(2r*3s)-1-((2s)-2-{[(cyclopentylamino)carbonyl]amino}-3-methylbutanoyl)-2-(1-formyl-1-cyclobutyl)pyrrolidinyl]cyclopropanecarboxamide,GCDRFILPPBOJLM-UFYCRDLUSA-N,CC(C)[C@H](NC(=O)NC1CCCC1)C(=O)N1CC[C@H](NC(=O)C2CC2)[C@H]1C1(C=O)CCC1
#5507,S,(4r*2s)-5'-(4-(4-chlorobenzyloxy)pyrrolidin-2-ylmethanesulfonyl)isoquinoline,RLNNFNGBXLTQOB-RBUKOAKNSA-N,O=S(=O)(NC[C@@H]1C[C@@H](OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12
#5508,S,n-[2-(5-methyl-4h-1*2*4-triazol-3-yl)phenyl]-7h-pyrrolo[2*3-d]pyrimidin-4-amine,OKGCSZUKOGMZAL-UHFFFAOYSA-N,Cc1nnc(-c2ccccc2Nc2ncnc3[nH]ccc23)[nH]1
#5509,S,5-(5-chloro-7h-pyrrolo[2*3-d]pyrimidin-4-yl)-4*5*6*7-tetrahydro-1h-imidazo[4*5-c]pyridine,YFFJXGRXFASBDL-UHFFFAOYSA-N,Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12
#5510,S,5-(4-methyl-benzoylamino)-biphenyl-3*4'-dicarboxylic acid 3-dimethylamide-4'-hydroxyamide,DOPFUKKMSDUVTQ-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cc(C(=O)N(C)C)cc(-c3ccc(C(=O)NO)cc3)c2)cc1
#5511,S,n-(1-cyanocyclopropyl)-3-({[(2s)-5-oxopyrrolidin-2-yl]methyl}sulfonyl)-n~2~-[(1s)-2*2*2-trifluoro-1-(4-fluorophenyl)ethyl]-l-alaninamide,JLPXDVXMMYRTKN-ZOBUZTSGSA-N,N#CC1(NC(=O)[C@H](CS(=O)(=O)C[C@@H]2CCC(=O)N2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
#5512,S,3*4-di-1h-indol-3-yl-1h-pyrrole-2*5-dicarboxylic acid,FZDVNXHYGMEEDT-UHFFFAOYSA-N,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12
#5513,S,n-[1-(aminomethyl)cyclopropyl]-3-(benzylsulfonyl)-n~2~-[(1s)-2*2*2-trifluoro-1-(4-hydroxyphenyl)ethyl]-l-alaninamide,DWWVPKCSDHDILN-OALUTQOASA-N,NCC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)N[C@@H](c2ccc(O)cc2)C(F)(F)F)CC1
#5514,S,s-[3-(3*4-dichlorophenyl)-3-oxopropyl]-l-cysteine,WBRMJWLALJKZJY-JTQLQIEISA-N,N[C@@H](CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O
#5515,S,n1-cyclopentyl-n2-(thiazol-2-yl)oxalamide,BJHPYHUDDCVBNG-UHFFFAOYSA-N,O=C(Nc1nccs1)C(=O)NC1CCCC1
#5516,S,(1r)-2-methyl-1-(phenylmethyl)propyl[(1s)-1-formylpentyl]carbamate,ZLZXUNHJWVLGTE-DLBZAZTESA-N,CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C
#5517,S,1-(phenylmethyl)cyclopentyl[(1s)-1-formylpentyl]carbamate,ONABDOMWRCXLPX-KRWDZBQOSA-N,CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCC1
#5518,S,4-[4-(2*3-dihydro-1*4-benzodioxin-6-yl)-3-methyl-1h-pyrazol-5-yl]-6-ethylbenzene-1*3-diol,OWPMENVYXDJDOW-UHFFFAOYSA-N,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O
#5519,S,(5z)-5-(3-bromocyclohexa-2*5-dien-1-ylidene)-n-(pyridin-4-ylmethyl)-1*5-dihydropyrazolo[1*5-a]pyrimidin-7-amine,WSIQKQLAGWVKSL-UHFFFAOYSA-O,Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]ccc3n2)c1
