,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
928,#993,S,atovaquone,KUCQYCKVKVOKAY-CTYIDZIISA-N,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0.0,0.00113455369137
5214,#5732,S,(2e)-3-(4-chlorophenyl)-n-hydroxyacrylamide,YPYUWBDOEMPXSK-UHFFFAOYSA-N,O=C(/C=C/c1ccc(Cl)cc1)NO,0.0,0.00113437208347
4136,#4592,S,cti-01,XXRCUYVCPSWGCC-UHFFFAOYSA-N,CCOC(=O)C(C)=O,0.0,0.00113301898818
354,#377,S,altretamine,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.0,0.00113209546544
3092,#3399,S,s-dioxymethionine,UCUNFLYVYCGDHP-SCSAIBSYSA-N,CS(=O)(=O)CC[C@@H](N)C(=O)O,0.0,0.00113197637256
4822,#5321,S,ethyl 4-[(4-methylpyridin-2-yl)amino]piperidine-1-carboxylate,LNRMJBWADUSJTA-UHFFFAOYSA-N,CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1,0.0,0.0011312875431
3146,#3461,S,l-threonohydroxamate 4-phosphate,CSVKNYIFCYRDJM-FLRLBIABSA-N,O=P(O)(O)OC[C@@H](O)[C@H](O)[C@@H](O)NO,0.0,0.00113028625492
1158,#1247,S,alfacalcidol,OFHCOWSQAMBJIW-HBHUAMBYSA-N,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,0.0,0.0011285750661
2265,#2468,S,1*3-propandiol,YPFDHNVEDLHUCE-UHFFFAOYSA-N,OCCCO,0.0,0.00112834013999
5498,#6022,S,2-aminoethyl naphthalen-1-ylacetate,PDCSQCHNOPNJMK-UHFFFAOYSA-N,NCCOC(=O)Cc1cccc2ccccc12,0.0,0.00112813757733
4739,#5238,S,n~3~-[3-(5-methoxypyridin-3-yl)benzyl]pyridine-2*3-diamine,PGAWZMRRCVSRIM-UHFFFAOYSA-N,COc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,0.0,0.00112744409125
6301,#6863,S,cannabidiol,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,0.0,0.00112645910122
2564,#2811,S,phosphomethylphosphonic acid adenosyl ester,OLCWZBFDIYXLAA-WOIOKPISSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO[P@](=O)(O)CP(=O)(O)O)[C@H](O)[C@H]1O,0.0,0.00112601323053
3592,#3974,S,[formylmethyl]trimethyl-ammonium* n*n*n-trimethylammonium acetaldehyde,SXKNCCSPZDCRFD-UHFFFAOYSA-N,C[N+](C)(C)CC=O,0.0,0.00112536665983
4658,#5156,S,(2*2-diphosphonoethyl)(dodecyl)dimethylphosphonium,NFGFRGLOGHPRKW-UHFFFAOYSA-N,CCCCCCCCCCCC[PH](C)(C)CC(P(=O)(O)O)P(=O)(O)O,0.0,0.00112439377699
5250,#5769,S,(2r)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine,HWVGILTYGZFGLR-QGZVFWFLSA-N,NC[C@@H](c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0.0,0.00112332473509
1944,#2110,S,leucine phosphonic acid,HGCAUCAWEADMPM-RXMQYKEDSA-N,CC(C)C[C@H](N)P(=O)(O)O,0.0,0.00112221296877
1314,#1410,S,pargyline,DPWPWRLQFGFJFI-UHFFFAOYSA-N,C#CCN(C)Cc1ccccc1,0.0,0.00112028338481
727,#781,S,didanosine,BXZVVICBKDXVGW-NKWVEPMBSA-N,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0,0.00112028128933
3993,#4413,S,edotecarin,QMVPQBFHUJZJCS-NTKFZFFISA-N,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,0.0,0.00111734448001
4602,#5099,S,4-(3-amino-1h-indazol-5-yl)-n-tert-butylbenzenesulfonamide,KFJCXIOVAGJCKB-UHFFFAOYSA-N,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,0.0,0.00111489160918
550,#595,S,ibandronate,MPBVHIBUJCELCL-UHFFFAOYSA-N,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0.0,0.0011146988254
3290,#3630,S,adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-butyl-amide,RCSLIFYNVZXHOC-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)C34CC5CC(CC(C5)C3)C4)cccc12,0.0,0.0011136449175
1413,#1519,S,camphor,DSSYKIVIOFKYAU-OIBJUYFYSA-N,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,0.0,0.00111323711462
1554,#1673,S,putrescine,KIDHWZJUCRJVML-UHFFFAOYSA-N,NCCCCN,0.0,0.00111286435276
2901,#3194,S,spermidine,ATHGHQPFGPMSJY-UHFFFAOYSA-N,NCCCCNCCCN,0.0,0.00111286435276
2489,#2725,S,4-piperidino-piperidine,QDVBKXJMLILLLB-UHFFFAOYSA-N,C1CCN(C2CCNCC2)CC1,0.0,0.00111251731869
2010,#2180,S,2-(2-hydroxy-phenyl)-1h-indole-5-carboxamidine,JPGNPKIYCTXJPG-UHFFFAOYSA-N,N=C(N)c1ccc2[nH]c(-c3ccccc3O)cc2c1,0.0,0.00111120496877
5394,#5917,S,(3z)-1-[(6-fluoro-4h-1*3-benzodioxin-8-yl)methyl]-4-[(e)-2-phenylethenyl]-1h-indole-2*3-dione 3-oxime,DDHASJXGNUWZTM-UHFFFAOYSA-N,O=C1/C(=N\O)c2c(/C=C/c3ccccc3)cccc2N1Cc1cc(F)cc2c1OCOC2,0.0,0.00110961939208
353,#376,S,pefloxacin,FHFYDNQZQSQIAI-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,0.00110888702329
5070,#5580,S,phosphonic acid 2-dodecanoylamino-hexyl ester propyl ester,SLLQAGCLXXPCKZ-LJQANCHMSA-N,CCCCCCCCCCCC(=O)N[C@H](CCCC)CO[P@@](=O)(O)OCCO,0.0,0.00110832776409
1460,#1571,S,2-(trimethylammonium)ethyl thiol,VFUGTBZQGUVGEX-UHFFFAOYSA-O,C[N+](C)(C)CCS,0.0,0.00110683380626
4911,#5415,S,(6-methyl-3*4-dihydro-2h-chromen-2-yl)methylphosphinate,QTHZTDVLJRQOGF-JTQLQIEISA-N,Cc1ccc2c(c1)CC[C@@H](C[P@H](=O)O)O2,0.0,0.00110620562918
151,#164,S,betazole,JXDFEQONERDKSS-UHFFFAOYSA-N,NCCc1ccn[nH]1,0.0,0.00110493693501
6515,#7151,S,normethadone,WCJFBSYALHQBSK-UHFFFAOYSA-N,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,0.0,0.00110369769391
4891,#5392,S,(3r*4s)-1-[(4-amino-5h-pyrrolo[3*2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol,LTSUEVPGSXUJHT-OLZOCXBDSA-N,CCCCSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,0.0,0.00110233598389
4725,#5223,S,n-(4-chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide,GGPZCOONYBPZEW-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,0.0,0.00110165623482
1727,#1863,S,6-hydroxymethyl-7*8-dihydropterin,CQQNNQTXUGLUEV-UHFFFAOYSA-N,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2,0.0,0.00110131152906
2611,#2863,S,sphingosine,WWUZIQQURGPMPG-MSOLQXFVSA-N,CCCCCCCCCCCCC/C=C\[C@H](O)[C@H](N)CO,0.0,0.00110125285573
4838,#5337,S,1-(6-cyano-3-pyridylcarbonyl)-5'*8'-difluorospiro[piperidine-4*2'(1'h)-quinazoline]-4'-amine,GIZYIOOBBUHOBS-UHFFFAOYSA-N,N#Cc1ccc(C(=O)N2CCC3(CC2)NC(=N)c2c(F)ccc(F)c2N3)cn1,0.0,0.00109944934957
5705,#6233,S,3-fluoro-4-hydroxybenzaldehyde o-(cyclohexylcarbonyl)oxime,NPVNUGQNVVMJJP-UHFFFAOYSA-N,O=C(O/N=C/c1ccc(O)c(F)c1)C1CCCCC1,0.0,0.00109859392978
5081,#5594,S,2-[1-methylhexyl]-4*6-dinitrophenol,RROCMCBQTUYDSD-VIFPVBQESA-N,CCCCC[C@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,0.00109634979162
2342,#2558,S,3-butylthiolane 1-oxide,QVVQIIIFHZDBDL-WCBMZHEXSA-N,CCCC[C@H]1CC[S@@](=O)C1,0.0,0.00109524652362
3157,#3473,S,meta-nitro-tyrosine,FBTSQILOGYXGMD-LURJTMIESA-N,N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0.0,0.00109378306661
944,#1009,S,tiludronate,DKJJVAGXPKPDRL-UHFFFAOYSA-N,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.0,0.0010932746809
2477,#2709,S,oxidized acetyl dithranol,IKFRFGXQHSBCQM-UHFFFAOYSA-N,O=C(O)Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,0.0,0.00109271821566
2348,#2564,S,3-(2-aminoethyl)-4-(aminomethyl)heptanedioic acid,QMRGRIXXWLVLTR-JGVFFNPUSA-N,NCC[C@@H](CC(=O)O)[C@@H](CN)CCC(=O)O,0.0,0.00109214533586
5631,#6156,S,nam napthylaminoalanine,DGFMSNJYBBNHCX-LBPRGKRZSA-N,NC(=O)[C@@H](N)Cc1cccc2ccccc12,0.0,0.00109184312169
3819,#4224,S,octylphenoxy polyethoxyethanol,UYDLBVPAAFVANX-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCO)cc1,0.0,0.00109017966315
3518,#3885,S,(1s*3r*4r*6s)-1*3*4*6-tetrapkisphosphate,ZAWIXNGTTZTBKV-NIPYSYMMSA-N,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O,0.0,0.0010883299401
3717,#4115,S,n-(chlorophenyl)-n'-hydroxyguanidine,JYBXKTLYOMPMQY-UHFFFAOYSA-N,N=C(NO)Nc1ccc(Cl)cc1,0.0,0.00108754134271
3946,#4364,S,ticrynafen,AGHANLSBXUWXTB-UHFFFAOYSA-N,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0,0.00108753039967
2695,#2958,S,n5-iminoethyl-l-ornithine,UYZFAUAYFLEHRC-ZCFIWIBFSA-N,CC(=N)NCCC[C@@H](N)C(=O)O,0.0,0.0010873117717
5596,#6121,S,2-((3'-tertbutyl-4'-hydroxyphenyl)azo)benzoic acid,RLAQYNIYEMUFPA-UHFFFAOYSA-N,CC(C)(C)c1cc(/N=N/c2ccccc2C(=O)O)ccc1O,0.0,0.00108581408858
4319,#4812,S,1-((2-hydroxyethoxy)methyl)-5-(3-(benzyloxy)benzyl)pyrimidine-2*4(1h*3h)-dione,CSXNPJKDZKLDET-UHFFFAOYSA-N,O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(OCc2ccccc2)c1,0.0,0.00108547066338
1938,#2104,S,2'-deoxyinosine,VGONTNSXDCQUGY-RRKCRQDMSA-N,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0,0.00108513678424
48,#57,S,pyridoxine,LXNHXLLTXMVWPM-UHFFFAOYSA-N,Cc1ncc(CO)c(CO)c1O,0.0,0.00108498788904
2058,#2232,S,n-acetylalanine,KTHDTJVBEPMMGL-VKHMYHEASA-N,CC(=O)N[C@@H](C)C(=O)O,0.0,0.00108427077066
5077,#5590,S,2-((3'*5'-dimethyl-4'-hydroxyphenyl)azo)benzoic acid,ZMDQWZFZPGJFPM-UHFFFAOYSA-N,Cc1cc(/N=N/c2ccccc2C(=O)O)cc(C)c1O,0.0,0.00108078820631
3125,#3433,S,5*6-diaminouracil,BBTNLADSUVOPPN-UHFFFAOYSA-N,Nc1[nH]c(=O)[nH]c(=O)c1N,0.0,0.00107975443825
6261,#6821,S,cyclopentamine,JWAHBTQSSMYISL-MHTWAQMVSA-N,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,0.0,0.00107887131162
4729,#5227,S,4-(2-amino-1*3-thiazol-4-yl)phenol,QGSJYYIRAFRPIT-UHFFFAOYSA-N,Nc1nc(-c2ccc(O)cc2)cs1,0.0,0.00107878597919
2064,#2238,S,spiro(2*4*6-trinitrobenzene[1*2a]-2o'*3o'-methylene-adenine-triphosphate,LQZBDVDATBCNNN-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2OC3(OC21)C([N+](=O)[O-])=CC(=[N+]([O-])[O-])C=C3[N+](=O)[O-],0.0,0.00107744103298
912,#976,S,flucytosine,XRECTZIEBJDKEO-UHFFFAOYSA-N,Nc1[nH]c(=O)ncc1F,0.0,0.00107725465205
3335,#3680,S,n'-pyridoxyl-lysine-5'-monophosphate,FIXMYVJXXYQYGI-GFCCVEGCSA-N,Cc1ncc(COP(=O)(O)O)c(CNCCCC[C@@H](N)C(=O)O)c1O,0.0,0.00107667909469
3698,#4094,S,l-tryptophanamide,JLSKPBDKNIXMBS-VIFPVBQESA-N,NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.0,0.00107661297079
5904,#6438,S,(3r)-methylcarbamoyl-7-sulfoamino-3*4-dihydro-1h-isoquinoline-2-carboxylic acid benzyl ester,MFDBNNQUDZFSES-KRWDZBQOSA-N,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1,0.0,0.00107625569217
4330,#4823,S,4-hydroxy-n'-(4-isopropylbenzyl)benzohydrazide,MFDXHRPPSJRQFX-UHFFFAOYSA-N,CC(C)c1ccc(CNNC(=O)c2ccc(O)cc2)cc1,0.0,0.00107594043948
3579,#3958,S,l-valinol,NWYYWIJOWOLJNR-RXMQYKEDSA-N,CC(C)[C@H](N)CO,0.0,0.00107584404759
2516,#2755,S,n'-(2s*3r)-3-amino-4-cyclohexyl-2-hydroxy-butano-n-(4-methylphenyl)hydrazide,IQMLIGOOOFEBAH-CVEARBPZSA-N,Cc1ccc(NNC(=O)[C@@H](O)[C@H](N)CC2CCCCC2)cc1,0.0,0.00107535521965
1763,#1904,S,2*5-xylidine,VOWZNBNDMFLQGM-UHFFFAOYSA-N,Cc1ccc(C)c(N)c1,0.0,0.00107471412048
3480,#3844,S,7n-methyl-8-hydroguanosine-5'-monophosphate,ZMWJGXGSWZFZPJ-FCIPNVEPSA-N,CN1CN([C@@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,0.0,0.00107470236253
4576,#5073,S,(2s)-2-[3-(aminomethyl)phenyl]-3-{(r)-hydroxy[(1r)-2-methyl-1-{[(3-phenylpropyl)sulfonyl]amino}propyl]phosphoryl}propanoic acid,WFFOOKSVFDUPDH-FCHUYYIVSA-N,CC(C)[C@H](NS(=O)(=O)CCCc1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,0.0,0.00107142294291
72,#82,S,carbidopa,TZFNLOMSOLWIDK-JTQLQIEISA-N,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0.0,0.0010712556541
5444,#5967,S,4-(2-aminophenyl)-4-oxobutanoic acid,BIASMBPERGWEBX-UHFFFAOYSA-N,Nc1ccccc1C(=O)CCC(=O)O,0.0,0.00107015762478
2599,#2848,S,6-(hydroxyethyldithio)-8-(aminomethylthio)octanoic acid,BFRWEULQQALYNZ-SNVBAGLBSA-N,NCSCC[C@@H](CCCCC(=O)O)SSCCO,0.0,0.00107011781074
1305,#1401,S,alverine,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,CCN(CCCc1ccccc1)CCCc1ccccc1,0.0,0.00106994609814
581,#629,S,zileuton,MWLSOWXNZPKENC-UHFFFAOYSA-N,CC(c1cc2ccccc2s1)N(O)C(N)=O,0.0,0.00106908404268
2578,#2826,S,(2-[2-ketopropylthio]ethanesulfonate,CRNXHFXAXBWIRH-UHFFFAOYSA-N,CC(=O)CSCCS(=O)(=O)O,0.0,0.00106896844227
6357,#6951,S,β-methylfentanyl,UXIGUKSHASXDNI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CC(C)c2ccccc2)CC1,0.0,0.00106795877218
5864,#6396,S,n-{(2s)-3-[(1r)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-l-phenylalanine,MMWNOZXGYRPSCJ-LZQZEXGQSA-N,C[C@H](N)[P@](=O)(O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.0,0.00106779451016
1584,#1707,S,1*4-butanediol,WERYXYBDKMZEQL-UHFFFAOYSA-N,OCCCCO,0.0,0.00106577516999
1531,#1646,S,2-amino-3-methyl-1-pyrrolidin-1-yl-butan-1-one,IHBAVXVTGLANPI-QMMMGPOBSA-N,CC(C)[C@H](N)C(=O)N1CCCC1,0.0,0.00106557563413
164,#177,S,venlafaxine,PNVNVHUZROJLTJ-UHFFFAOYSA-N,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.0,0.00106472068001
5737,#6266,S,octane-1*3*5*7-tetracarboxylic acid,UEYGDIASMOPQFG-XLPZGREQSA-N,C[C@@H](C[C@H](C[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,0.0,0.00106387410779
6430,#7026,S,pivhydrazine,FWWDFDMCZLOXQI-UHFFFAOYSA-N,CC(C)(C)C(=O)NNCc1ccccc1,0.0,0.0010632853955
4569,#5066,S,(2r)-1-(2*6-dimethylphenoxy)propan-2-amine,VLPIATFUUWWMKC-SNVBAGLBSA-N,Cc1cccc(C)c1OC[C@@H](C)N,0.0,0.00106312439311
4305,#4798,S,n-cyclooctylglycyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,MMLOIDMSBRJZAE-FQEVSTJZSA-N,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1,0.0,0.00106224860065
2914,#3208,S,n~2~-succinylornithine,VWXQFHJBQHTHMK-ZCFIWIBFSA-N,NCCC[C@@H](NC(=O)CCC(=O)O)C(=O)O,0.0,0.00106215209235
556,#601,S,nedocromil,RQTOOFIXOKYGAN-UHFFFAOYSA-N,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.0,0.00106119073462
1985,#2152,S,cytidine-5'-triphosphate,PCDQPRRSZKQHHS-ZAKLUEHWSA-N,Nc1ccn([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)n1,0.0,0.0010603913106
1269,#1360,S,ohmefentanyl,FRPRNNRJTCONEC-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1C,0.0,0.00106014939956
4364,#4857,S,d-phenylalanyl-n-(3-chlorobenzyl)-l-prolinamide,CJHLRGCXPGIPCB-MOPGFXCFSA-N,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1,0.0,0.0010590441525
290,#311,S,methylphenidate,DUGOZIWVEXMGBE-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)C1CCCCN1,0.0,0.0010578763904
2636,#2894,S,n-{3-[4-(3-amino-propyl)-piperazin-1-yl]-propyl}-3-nitro-5-(galactopyranosyl)-alpha-benzamide,UEIGEWJJVQHIAX-ZFVIQDPVSA-N,NCCCN1CCN(CCCNC(=O)c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc([N+](=O)[O-])c2)CC1,0.0,0.00105766882189
2053,#2226,S,1*6-fructose diphosphate (linear form),XPYBSIWDXQFNMH-PQLUHFTBSA-N,O=C(COP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O,0.0,0.00105690234341
4079,#4516,S,opc-6535,XDBHURGONHZNJF-UHFFFAOYSA-N,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,0.0,0.00105634517968
1114,#1194,S,mephentermine,RXQCGGRTAILOIN-UHFFFAOYSA-N,CNC(C)(C)Cc1ccccc1,0.0,0.00105505122337
1666,#1797,S,2-(1*1'-biphenyl-4-yl)propanoic acid,JALUUBQFLPUJMY-NSHDSACASA-N,C[C@H](C(=O)O)c1ccc(-c2ccccc2)cc1,0.0,0.00105362350587
246,#265,S,treprostinil,PAJMKGZZBBTTOY-ZFORQUDYSA-N,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,0.0,0.00105144653935
5401,#5924,S,3-methoxy-6-[4-(3-methylphenyl)-1-piperazinyl]pyridazine,DDOAUTHWSCUHQA-UHFFFAOYSA-N,COc1ccc(N2CCN(c3cccc(C)c3)CC2)nn1,0.0,0.00105058192275
4294,#4786,S,7-[3-(4-fluoro-phenyl)-1-isopropyl-1h-indol-2-yl]-3*5-dihydroxy-heptanoic acid,MVPCJBDHTUCOBT-RTBURBONSA-N,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.0,0.00104999064934
5353,#5875,S,[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,NVMCVWOODOWOLT-UHFFFAOYSA-N,N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,0.0,0.00104994711
4892,#5394,S,(1s*3s*5s)-2-{(2s)-2-amino-2-[(1r*3s*5r*7s)-3-hydroxytricyclo[3.3.1.1~3*7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile,QGJUIPDUBHWZPV-YQBUGCKMSA-N,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,0.0,0.00104974850547
2449,#2680,S,4-iodophenol,VSMDINRNYYEDRN-UHFFFAOYSA-N,Oc1ccc(I)cc1,0.0,0.00104921113234
5011,#5520,S,(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10)*2*4-trien-3-yl sulfamate,NTSPHKOMJMBWOU-NNKXXINSSA-N,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2CC#N,0.0,0.00104859122075
6057,#6603,S,5-(5-(4-(4*5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole,IWZDYGHUSXWPPM-UHFFFAOYSA-N,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1,0.0,0.00104785966687
3112,#3419,S,3-{2*6*8-trioxo-9-[(2s*3r*4r)-2*3*4*5-tetrahydroxypentyl]-1*2*3*6*8*9-hexahydro-7h-purin-7-yl}propyl dihydrogen phosphate,KPHFGOGGKPGLTM-LKEWCRSYSA-N,O=c1[nH]c(=O)c2c([nH]1)n(C[C@H](O)[C@@H](O)[C@H](O)CO)c(=O)n2CCCOP(=O)(O)O,0.0,0.00104687537532
35,#44,S,l-cysteine,XUJNEKJLAYXESH-REOHCLBHSA-N,N[C@@H](CS)C(=O)O,0.0,0.00104642810766
4680,#5178,S,(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 1h-pyrrolo[2*3-b]pyridine-3-carboxylate,WQGFCATXRXQKNB-GDNZZTSVSA-N,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ncccc13)C2,0.0,0.00104589539114
5348,#5870,S,1-(4-cyano-phenyl)-3-[2-(2*6-dichloro-phenyl)-1-imino-ethyl]-thiourea,NWKJBFSBEAMDBE-UHFFFAOYSA-N,N#Cc1ccc(NC(=S)NC(=N)Cc2c(Cl)cccc2Cl)cc1,0.0,0.00104511203244
2269,#2472,S,dodecane-trimethylamine,VICYBMUVWHJEFT-UHFFFAOYSA-N,CCCCCCCCCCCC[N+](C)(C)C,0.0,0.00104340084363
4671,#5169,S,3-{[(1r)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1*2-dione,MCBPNFWHHNJTGN-LLVKDONJSA-N,C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,0.0,0.0010427206289
5229,#5748,S,1-decyl-3-trifluoro ethyl-sn-glycero-2-phosphomethanol,YBCDZAGHRGXDRX-HNNXBMFYSA-N,CCCCCCCCCCOC[C@@H](COCC(F)(F)F)O[P@@](=O)(O)OC,0.0,0.00104220479261
5866,#6398,S,n-benzoyl-d-alanine,UAQVHNZEONHPQG-SSDOTTSWSA-N,C[C@@H](NC(=O)c1ccccc1)C(=O)O,0.0,0.00104166730307
6359,#6953,S,butyrfentanyl,QQOMYEQLWQJRKK-UHFFFAOYSA-N,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.0,0.00104016147088
2892,#3185,S,5-iodouracil,KSNXJLQDQOIRIP-UHFFFAOYSA-N,O=c1[nH]cc(I)c(=O)[nH]1,0.0,0.0010393303819
474,#510,S,fluphenazine,PLDUPXSUYLZYBN-UHFFFAOYSA-N,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,0.00103835843038
1600,#1725,S,o-benzylsulfonyl-serine,GCZVEKLTOLTWLM-VIFPVBQESA-N,N[C@@H](COS(=O)(=O)Cc1ccccc1)C(=O)O,0.0,0.00103771814611
1734,#1871,S,methylphosphonic acid diisopropyl ester,WOAFDHWYKSOANX-UHFFFAOYSA-N,CC(C)OP(C)(=O)OC(C)C,0.0,0.00103655224666
387,#415,S,lercanidipine,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0,0.00103644363116
1701,#1835,S,a disubstituted succinyl caprolactam hydroxymate mmp3inhibitor,JLEGVELHGVWFGG-BBWFWOEESA-N,COCCN1CCCC[C@H](NC(=O)[C@H](CC(C)C)[C@H](CCCO)C(=O)NO)C1=O,0.0,0.00103574129753
589,#637,S,tranylcypromine,AELCINSCMGFISI-YGPZHTELSA-N,N[C@@H]1CC1c1ccccc1,0.0,0.00103496352676
2586,#2834,S,cra_10433,CFSQPEBVGUSQII-UHFFFAOYSA-N,N=C(N)c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,0.0,0.00103411159944
3164,#3482,S,thieno[2*3-b]pyridine-2-carboxamidine,GZEJMYFXZMUAEC-UHFFFAOYSA-N,N=C(N)c1cc2cccnc2s1,0.0,0.0010337731801
